x,y,z,image_path,label
135.42427,-44.09961,38.0346,./assets/diamond_images/web_scraped/princess/221235-370.jpg,princess
149.55098,-81.1317,-5.4699697,./assets/diamond_images/web_scraped/princess/2046440.jpg,princess
157.78221,-73.5808,37.104076,./assets/diamond_images/web_scraped/princess/2096561.jpg,princess
131.45767,-43.060974,-10.618231,./assets/diamond_images/web_scraped/princess/2061303.jpg,princess
149.46857,-92.05791,-16.73853,./assets/diamond_images/web_scraped/princess/2075307.jpg,princess
139.77238,-89.5606,-17.485683,./assets/diamond_images/web_scraped/princess/2098408.jpg,princess
133.6914,-47.99906,-25.80968,./assets/diamond_images/web_scraped/princess/2067614.jpg,princess
147.91418,-74.8432,4.401277,./assets/diamond_images/web_scraped/princess/2107103.jpg,princess
131.74547,-54.715694,-6.746526,./assets/diamond_images/web_scraped/princess/2075998.jpg,princess
111.96933,5.1897144,26.767883,./assets/diamond_images/web_scraped/princess/2111928.jpg,princess
163.73523,-75.9888,-0.21376665,./assets/diamond_images/web_scraped/princess/222140-167.jpg,princess
144.58633,-63.87844,-32.492012,./assets/diamond_images/web_scraped/princess/1999561.jpg,princess
147.07707,-92.80599,5.409199,./assets/diamond_images/web_scraped/princess/2082195.jpg,princess
142.17073,-81.51418,1.421209,./assets/diamond_images/web_scraped/princess/2082165.jpg,princess
144.45798,-96.530304,14.401379,./assets/diamond_images/web_scraped/princess/2105553.jpg,princess
158.0009,-77.77132,-10.65956,./assets/diamond_images/web_scraped/princess/2072994.jpg,princess
152.645,-90.333885,13.3804245,./assets/diamond_images/web_scraped/princess/220543-76.jpg,princess
148.52576,-77.69836,-26.281157,./assets/diamond_images/web_scraped/princess/2098347.jpg,princess
157.56396,-91.002716,-5.123226,./assets/diamond_images/web_scraped/princess/2108622.jpg,princess
119.92714,-48.517113,0.5963932,./assets/diamond_images/web_scraped/princess/111000-7417.jpg,princess
164.11687,-81.19214,48.029747,./assets/diamond_images/web_scraped/princess/2126976.jpg,princess
133.95363,-48.2387,22.130249,./assets/diamond_images/web_scraped/princess/111000-7738.jpg,princess
114.52036,-56.15664,-29.412182,./assets/diamond_images/web_scraped/princess/2089389.jpg,princess
146.90157,-73.15696,22.411081,./assets/diamond_images/web_scraped/princess/2115169.jpg,princess
120.85953,-59.78991,35.282906,./assets/diamond_images/web_scraped/princess/221203-27.jpg,princess
152.08588,-94.448814,11.581265,./assets/diamond_images/web_scraped/princess/2103410.jpg,princess
137.43681,-102.66252,-5.808744,./assets/diamond_images/web_scraped/princess/220554-205.jpg,princess
156.7106,-76.95923,1.5451188,./assets/diamond_images/web_scraped/princess/2136112.jpg,princess
142.94406,-77.41668,-32.86189,./assets/diamond_images/web_scraped/princess/220261-223.jpg,princess
152.71703,-84.73731,22.29815,./assets/diamond_images/web_scraped/princess/2131327.jpg,princess
143.76389,-97.02679,8.658542,./assets/diamond_images/web_scraped/princess/2045055.jpg,princess
147.1299,-64.599495,-2.9185011,./assets/diamond_images/web_scraped/princess/2110818.jpg,princess
123.98898,-72.86077,38.131817,./assets/diamond_images/web_scraped/princess/2091880.jpg,princess
158.85327,-94.88761,41.83396,./assets/diamond_images/web_scraped/princess/2115164.jpg,princess
153.59573,-94.65344,22.487196,./assets/diamond_images/web_scraped/princess/2050274.jpg,princess
157.14053,-92.57275,-6.245369,./assets/diamond_images/web_scraped/princess/221107-78.jpg,princess
153.32362,-93.001114,7.22982,./assets/diamond_images/web_scraped/princess/2086699.jpg,princess
159.76173,-69.36353,4.7814026,./assets/diamond_images/web_scraped/princess/2085790.jpg,princess
158.28734,-81.00638,-6.9079556,./assets/diamond_images/web_scraped/princess/2118439.jpg,princess
147.14789,-66.61687,0.6993711,./assets/diamond_images/web_scraped/princess/2075300.jpg,princess
143.38693,-88.86207,17.00911,./assets/diamond_images/web_scraped/princess/2082137.jpg,princess
145.7173,-79.10912,-8.62369,./assets/diamond_images/web_scraped/princess/2126977.jpg,princess
165.25961,-90.63067,20.852634,./assets/diamond_images/web_scraped/princess/2115154.jpg,princess
124.01595,-74.71025,-20.444508,./assets/diamond_images/web_scraped/princess/2099224.jpg,princess
151.98291,-67.35965,16.94349,./assets/diamond_images/web_scraped/princess/2075293.jpg,princess
147.1568,-84.820564,-7.2896075,./assets/diamond_images/web_scraped/princess/2019009.jpg,princess
139.29164,-73.0303,-15.794471,./assets/diamond_images/web_scraped/princess/2097304.jpg,princess
152.5505,-85.39676,26.720772,./assets/diamond_images/web_scraped/princess/2078226.jpg,princess
140.44377,-70.44731,-9.683635,./assets/diamond_images/web_scraped/princess/2021892.jpg,princess
144.73442,-77.62137,4.136532,./assets/diamond_images/web_scraped/princess/2039029.jpg,princess
132.66281,-68.78311,-18.613266,./assets/diamond_images/web_scraped/princess/220563-45.jpg,princess
145.65868,-54.40641,7.273405,./assets/diamond_images/web_scraped/princess/2067594.jpg,princess
138.18456,-58.446564,53.877544,./assets/diamond_images/web_scraped/princess/111000-7320.jpg,princess
150.41895,-69.20132,10.395903,./assets/diamond_images/web_scraped/princess/2115147.jpg,princess
145.60327,-95.63029,-28.229525,./assets/diamond_images/web_scraped/princess/2137533.jpg,princess
134.83565,-68.2984,-4.7269506,./assets/diamond_images/web_scraped/princess/2082181.jpg,princess
132.16302,-67.253334,-33.56838,./assets/diamond_images/web_scraped/princess/2078239.jpg,princess
149.6901,-65.577034,-1.581942,./assets/diamond_images/web_scraped/princess/2116182.jpg,princess
161.97531,-83.12087,7.936858,./assets/diamond_images/web_scraped/princess/2082164.jpg,princess
152.91904,-95.08145,-15.12671,./assets/diamond_images/web_scraped/princess/2055667.jpg,princess
157.57008,-81.057076,-16.012732,./assets/diamond_images/web_scraped/princess/2086700.jpg,princess
147.22816,-55.781124,39.51913,./assets/diamond_images/web_scraped/princess/2102381.jpg,princess
148.05046,-84.47176,-2.2755902,./assets/diamond_images/web_scraped/princess/2122974.jpg,princess
166.55916,-80.98074,33.80286,./assets/diamond_images/web_scraped/princess/2097309.jpg,princess
151.2311,-78.16675,-1.9119292,./assets/diamond_images/web_scraped/princess/2136123.jpg,princess
117.29311,-60.25793,-20.479088,./assets/diamond_images/web_scraped/princess/2138652.jpg,princess
149.77078,-76.79824,-22.445173,./assets/diamond_images/web_scraped/princess/2128164.jpg,princess
151.90204,-74.95209,20.195381,./assets/diamond_images/web_scraped/princess/2021222.jpg,princess
155.49417,-56.629448,-6.3551655,./assets/diamond_images/web_scraped/princess/2099215.jpg,princess
94.14354,-14.56388,2.2668493,./assets/diamond_images/web_scraped/princess/111000-7756.jpg,princess
154.46779,-89.64348,24.770552,./assets/diamond_images/web_scraped/princess/222118-750.jpg,princess
145.51643,-66.43806,-14.331086,./assets/diamond_images/web_scraped/princess/2123800.jpg,princess
112.294395,-28.591253,-13.895058,./assets/diamond_images/web_scraped/princess/2033393.jpg,princess
162.69398,-70.961586,9.353134,./assets/diamond_images/web_scraped/princess/220651-98.jpg,princess
138.55931,-66.37761,12.244585,./assets/diamond_images/web_scraped/princess/2115192.jpg,princess
162.9301,-82.39133,-11.260244,./assets/diamond_images/web_scraped/princess/220573-28.jpg,princess
111.980064,-64.122025,19.6629,./assets/diamond_images/web_scraped/princess/111000-7314.jpg,princess
137.73595,-54.899773,-7.3037834,./assets/diamond_images/web_scraped/princess/1958795.jpg,princess
154.40508,-83.73459,39.095615,./assets/diamond_images/web_scraped/princess/2090175.jpg,princess
150.04796,-81.524536,-5.4046936,./assets/diamond_images/web_scraped/princess/2071224.jpg,princess
165.30896,-71.419075,33.339596,./assets/diamond_images/web_scraped/princess/220590-267.jpg,princess
117.02982,-66.21039,10.052132,./assets/diamond_images/web_scraped/princess/2133456.jpg,princess
160.71771,-101.088745,-6.4596567,./assets/diamond_images/web_scraped/princess/2063768.jpg,princess
152.31029,-103.12342,-3.027164,./assets/diamond_images/web_scraped/princess/2103451.jpg,princess
149.00372,-97.001465,-10.648277,./assets/diamond_images/web_scraped/princess/220328-79.jpg,princess
155.4674,-74.35623,-7.8158755,./assets/diamond_images/web_scraped/princess/2061350.jpg,princess
141.49751,-85.65873,-10.858847,./assets/diamond_images/web_scraped/princess/2132041.jpg,princess
159.81395,-91.455284,38.02874,./assets/diamond_images/web_scraped/princess/2054643.jpg,princess
158.47758,-62.466328,15.065223,./assets/diamond_images/web_scraped/princess/2055662.jpg,princess
138.31369,-62.301136,-5.736929,./assets/diamond_images/web_scraped/princess/2101238.jpg,princess
155.26396,-91.26744,25.184868,./assets/diamond_images/web_scraped/princess/2078223.jpg,princess
135.05957,-67.59084,-29.291086,./assets/diamond_images/web_scraped/princess/2061326.jpg,princess
159.12798,-91.45809,26.891489,./assets/diamond_images/web_scraped/princess/2058596.jpg,princess
137.22336,-77.5446,-14.636261,./assets/diamond_images/web_scraped/princess/2103436.jpg,princess
131.92636,-63.434063,-38.308273,./assets/diamond_images/web_scraped/princess/2107113.jpg,princess
160.36523,-87.29466,-0.37674218,./assets/diamond_images/web_scraped/princess/2046439.jpg,princess
149.93913,-74.47754,-12.946162,./assets/diamond_images/web_scraped/princess/2102379.jpg,princess
137.14536,-74.82302,-17.479916,./assets/diamond_images/web_scraped/princess/2093952.jpg,princess
142.36082,-71.6484,22.036285,./assets/diamond_images/web_scraped/princess/227040-2.jpg,princess
148.755,-78.70702,-9.339744,./assets/diamond_images/web_scraped/princess/2129323.jpg,princess
141.47714,-63.29202,-20.92713,./assets/diamond_images/web_scraped/princess/220482-392.jpg,princess
145.67863,-93.24911,-6.826172,./assets/diamond_images/web_scraped/princess/2094915.jpg,princess
156.37515,-61.05373,44.05522,./assets/diamond_images/web_scraped/princess/221179-112.jpg,princess
138.58162,-64.66918,-7.1989098,./assets/diamond_images/web_scraped/princess/2134769.jpg,princess
164.43837,-88.5417,-17.494837,./assets/diamond_images/web_scraped/princess/220590-150.jpg,princess
150.85893,-77.0996,-14.603826,./assets/diamond_images/web_scraped/princess/220431-41.jpg,princess
130.72556,-67.025566,-21.235464,./assets/diamond_images/web_scraped/princess/2124692.jpg,princess
148.39297,-61.43688,-16.707592,./assets/diamond_images/web_scraped/princess/2074155.jpg,princess
148.4654,-76.67607,26.923018,./assets/diamond_images/web_scraped/princess/2094885.jpg,princess
146.16322,-85.805466,-31.879238,./assets/diamond_images/web_scraped/princess/2095701.jpg,princess
156.9793,-85.149574,22.986883,./assets/diamond_images/web_scraped/princess/2116194.jpg,princess
167.6853,-90.717926,10.983245,./assets/diamond_images/web_scraped/princess/2102416.jpg,princess
143.16913,-77.77634,12.130714,./assets/diamond_images/web_scraped/princess/2103464.jpg,princess
152.79974,-80.47914,-7.6273594,./assets/diamond_images/web_scraped/princess/2138636.jpg,princess
159.24356,-87.644226,-7.301119,./assets/diamond_images/web_scraped/princess/2125840.jpg,princess
157.30334,-87.83668,-1.0757374,./assets/diamond_images/web_scraped/princess/222139-573.jpg,princess
149.49113,-76.70512,-19.072727,./assets/diamond_images/web_scraped/princess/2040711.jpg,princess
156.2554,-68.82787,2.413564,./assets/diamond_images/web_scraped/princess/222171-369.jpg,princess
134.03006,-68.16181,-33.66121,./assets/diamond_images/web_scraped/princess/220584-100.jpg,princess
163.74484,-86.08221,34.00977,./assets/diamond_images/web_scraped/princess/220427-67.jpg,princess
151.43626,-71.36652,-1.4595044,./assets/diamond_images/web_scraped/princess/2108662.jpg,princess
144.5244,-69.76473,34.676678,./assets/diamond_images/web_scraped/princess/2118523.jpg,princess
159.88017,-87.05051,-19.100166,./assets/diamond_images/web_scraped/princess/220623-112.jpg,princess
147.01282,-67.322845,-7.2381296,./assets/diamond_images/web_scraped/princess/2047930.jpg,princess
144.96773,-58.823784,-16.031225,./assets/diamond_images/web_scraped/princess/220568-147.jpg,princess
136.98534,-74.918526,-3.261084,./assets/diamond_images/web_scraped/princess/2058625.jpg,princess
161.35687,-99.91632,28.29173,./assets/diamond_images/web_scraped/princess/2113203.jpg,princess
149.62581,-85.38522,-13.880701,./assets/diamond_images/web_scraped/princess/2055620.jpg,princess
153.07855,-78.19216,5.248095,./assets/diamond_images/web_scraped/princess/221166-63.jpg,princess
132.11324,-72.383736,4.01593,./assets/diamond_images/web_scraped/princess/220547-156.jpg,princess
166.35228,-95.5835,7.8804913,./assets/diamond_images/web_scraped/princess/2085761.jpg,princess
159.2568,-84.2266,-2.3476853,./assets/diamond_images/web_scraped/princess/2071279.jpg,princess
144.26915,-59.181488,-16.314257,./assets/diamond_images/web_scraped/princess/220328-57.jpg,princess
154.95706,-73.431404,2.7185373,./assets/diamond_images/web_scraped/princess/220453-40.jpg,princess
149.68675,-97.281815,-8.227065,./assets/diamond_images/web_scraped/princess/220606-19.jpg,princess
162.19699,-77.917694,20.995146,./assets/diamond_images/web_scraped/princess/221073-132.jpg,princess
154.99706,-76.216354,14.04783,./assets/diamond_images/web_scraped/princess/221175-196.jpg,princess
150.7192,-76.80844,-11.663665,./assets/diamond_images/web_scraped/princess/220320-417.jpg,princess
152.73965,-71.30155,12.442992,./assets/diamond_images/web_scraped/princess/2138643.jpg,princess
149.28484,-84.96867,2.3526957,./assets/diamond_images/web_scraped/princess/2058579.jpg,princess
162.70526,-57.99766,5.1895514,./assets/diamond_images/web_scraped/princess/2086669.jpg,princess
148.83237,-63.443264,-28.643696,./assets/diamond_images/web_scraped/princess/220431-76.jpg,princess
159.20671,-83.021675,27.668879,./assets/diamond_images/web_scraped/princess/2124752.jpg,princess
158.15884,-96.02738,-6.414397,./assets/diamond_images/web_scraped/princess/220659-65.jpg,princess
164.37428,-71.4337,36.890747,./assets/diamond_images/web_scraped/princess/2103454.jpg,princess
160.35175,-89.72919,5.907672,./assets/diamond_images/web_scraped/princess/2128159.jpg,princess
154.46652,-62.98556,15.479468,./assets/diamond_images/web_scraped/princess/2137584.jpg,princess
163.07764,-75.17145,13.772668,./assets/diamond_images/web_scraped/princess/221146-4.jpg,princess
129.19858,-69.85645,24.105442,./assets/diamond_images/web_scraped/princess/2103449.jpg,princess
137.29233,-70.384476,-5.8494,./assets/diamond_images/web_scraped/princess/2107086.jpg,princess
148.52927,-95.89003,-4.6347795,./assets/diamond_images/web_scraped/princess/2120610.jpg,princess
140.13797,-62.92625,-28.259779,./assets/diamond_images/web_scraped/princess/2076008.jpg,princess
166.01566,-102.703384,1.5540246,./assets/diamond_images/web_scraped/princess/2098327.jpg,princess
137.57127,-86.45708,-18.797993,./assets/diamond_images/web_scraped/princess/220260-482.jpg,princess
138.49294,-88.86077,22.91765,./assets/diamond_images/web_scraped/princess/2139168.jpg,princess
170.57835,-85.62062,22.606924,./assets/diamond_images/web_scraped/princess/2124703.jpg,princess
136.51967,-65.46444,-13.37549,./assets/diamond_images/web_scraped/princess/2087461.jpg,princess
161.95781,-89.008606,17.305758,./assets/diamond_images/web_scraped/princess/2090182.jpg,princess
143.86206,-44.86291,21.684788,./assets/diamond_images/web_scraped/princess/2119683.jpg,princess
157.7983,-69.07478,28.619762,./assets/diamond_images/web_scraped/princess/2119643.jpg,princess
150.03432,-58.010563,-13.0694065,./assets/diamond_images/web_scraped/princess/220519-178.jpg,princess
124.84011,-49.989243,6.271452,./assets/diamond_images/web_scraped/princess/2116161.jpg,princess
149.93642,-88.76774,-3.2807593,./assets/diamond_images/web_scraped/princess/220361-71.jpg,princess
139.45697,-69.57346,-2.7046888,./assets/diamond_images/web_scraped/princess/220355-39.jpg,princess
153.6315,-83.14989,-18.157383,./assets/diamond_images/web_scraped/princess/2115162.jpg,princess
120.49242,-51.833218,-3.5704563,./assets/diamond_images/web_scraped/princess/2101221.jpg,princess
148.35672,-58.24109,56.84138,./assets/diamond_images/web_scraped/princess/2019008.jpg,princess
158.07216,-90.05307,23.662443,./assets/diamond_images/web_scraped/princess/2110800.jpg,princess
128.32303,-66.176094,15.505076,./assets/diamond_images/web_scraped/princess/2076884.jpg,princess
145.84975,-66.95162,1.368938,./assets/diamond_images/web_scraped/princess/2130334.jpg,princess
139.50027,-61.049263,42.73628,./assets/diamond_images/web_scraped/princess/2080022.jpg,princess
156.0462,-75.6826,-1.6757331,./assets/diamond_images/web_scraped/princess/2071295.jpg,princess
151.70065,-92.00994,16.773304,./assets/diamond_images/web_scraped/princess/2061335.jpg,princess
119.10514,-38.919094,-44.135197,./assets/diamond_images/web_scraped/princess/220496-17.jpg,princess
158.9496,-86.93391,5.2813344,./assets/diamond_images/web_scraped/princess/2113195.jpg,princess
153.72314,-59.33513,-7.7228413,./assets/diamond_images/web_scraped/princess/220675-8.jpg,princess
146.14993,-68.316666,1.2869909,./assets/diamond_images/web_scraped/princess/2067607.jpg,princess
159.57233,-92.509415,10.614039,./assets/diamond_images/web_scraped/princess/2052620.jpg,princess
129.84511,-44.14396,-25.590294,./assets/diamond_images/web_scraped/princess/2118475.jpg,princess
152.10913,-59.3848,1.2689875,./assets/diamond_images/web_scraped/princess/2100262.jpg,princess
137.7575,-53.332684,-17.368364,./assets/diamond_images/web_scraped/princess/2121832.jpg,princess
161.70905,-81.00432,27.529428,./assets/diamond_images/web_scraped/princess/220524-220.jpg,princess
168.74496,-86.68852,7.76542,./assets/diamond_images/web_scraped/princess/223441-120.jpg,princess
164.41747,-88.565186,-5.383284,./assets/diamond_images/web_scraped/princess/2035300.jpg,princess
127.39435,-75.82031,-35.07363,./assets/diamond_images/web_scraped/princess/220454-127.jpg,princess
157.052,-73.770386,2.944965,./assets/diamond_images/web_scraped/princess/220116-202.jpg,princess
122.94737,-35.084354,49.02872,./assets/diamond_images/web_scraped/princess/111000-7740.jpg,princess
135.54796,-83.32862,-24.125486,./assets/diamond_images/web_scraped/princess/2045615.jpg,princess
150.82614,-98.242,-11.736988,./assets/diamond_images/web_scraped/princess/2070003.jpg,princess
157.26617,-89.73299,-6.018705,./assets/diamond_images/web_scraped/princess/223463-109.jpg,princess
154.28806,-90.75791,-4.683201,./assets/diamond_images/web_scraped/princess/2104497.jpg,princess
152.20137,-78.071815,-3.1163306,./assets/diamond_images/web_scraped/princess/2053355.jpg,princess
154.00945,-63.31542,0.8807959,./assets/diamond_images/web_scraped/princess/2085763.jpg,princess
146.79202,-65.91654,-12.537491,./assets/diamond_images/web_scraped/princess/220460-32.jpg,princess
145.04243,-73.23384,13.420675,./assets/diamond_images/web_scraped/princess/2120630.jpg,princess
149.44667,-82.69209,20.917397,./assets/diamond_images/web_scraped/princess/220407-125.jpg,princess
128.59799,-32.834923,21.187029,./assets/diamond_images/web_scraped/princess/111000-7316.jpg,princess
148.70033,-75.30791,16.892336,./assets/diamond_images/web_scraped/princess/220437-29.jpg,princess
146.13739,-53.760548,-11.56801,./assets/diamond_images/web_scraped/princess/2078235.jpg,princess
147.50122,-96.610176,-17.42648,./assets/diamond_images/web_scraped/princess/2094893.jpg,princess
140.71858,-91.06687,-28.759924,./assets/diamond_images/web_scraped/princess/2119676.jpg,princess
165.77141,-90.95809,-4.5768046,./assets/diamond_images/web_scraped/princess/2051218.jpg,princess
138.24484,-50.200924,3.035645,./assets/diamond_images/web_scraped/princess/2038282.jpg,princess
130.84923,-79.154724,-17.624222,./assets/diamond_images/web_scraped/princess/2129332.jpg,princess
122.6128,-45.59969,10.850867,./assets/diamond_images/web_scraped/princess/111000-7418.jpg,princess
151.6376,-89.15312,-2.792071,./assets/diamond_images/web_scraped/princess/2066525.jpg,princess
162.41609,-82.532104,-2.5849595,./assets/diamond_images/web_scraped/princess/2038252.jpg,princess
142.8732,-60.68007,-1.148782,./assets/diamond_images/web_scraped/princess/2133453.jpg,princess
160.36151,-81.27565,28.932735,./assets/diamond_images/web_scraped/princess/2079360.jpg,princess
143.43329,-67.463875,0.9780678,./assets/diamond_images/web_scraped/princess/2061327.jpg,princess
160.68384,-86.0864,13.602423,./assets/diamond_images/web_scraped/princess/2098398.jpg,princess
160.23775,-82.01799,-1.9806372,./assets/diamond_images/web_scraped/princess/2122972.jpg,princess
157.37799,-93.32488,-1.6808007,./assets/diamond_images/web_scraped/princess/2116175.jpg,princess
131.5536,-59.744526,-39.928513,./assets/diamond_images/web_scraped/princess/220496-52.jpg,princess
135.2291,-92.130974,-20.984152,./assets/diamond_images/web_scraped/princess/2138668.jpg,princess
154.74931,-76.99666,22.80922,./assets/diamond_images/web_scraped/princess/220384-83.jpg,princess
147.46387,-87.144516,28.475412,./assets/diamond_images/web_scraped/princess/2061324.jpg,princess
146.45865,-74.23899,-18.064507,./assets/diamond_images/web_scraped/princess/2061399.jpg,princess
149.9771,-94.31303,31.086803,./assets/diamond_images/web_scraped/princess/2080860.jpg,princess
150.38907,-81.63724,1.8812114,./assets/diamond_images/web_scraped/princess/2128143.jpg,princess
123.407524,-46.903908,20.464863,./assets/diamond_images/web_scraped/princess/111000-7319.jpg,princess
160.17625,-85.472115,18.037897,./assets/diamond_images/web_scraped/princess/2055594.jpg,princess
131.7725,-63.239044,-29.840998,./assets/diamond_images/web_scraped/princess/2062449.jpg,princess
156.11638,-78.70181,36.29572,./assets/diamond_images/web_scraped/princess/2085750.jpg,princess
145.37222,-49.174328,7.4064345,./assets/diamond_images/web_scraped/princess/2086708.jpg,princess
137.06836,-40.28695,-15.408162,./assets/diamond_images/web_scraped/princess/2049149.jpg,princess
113.44268,-69.285866,-6.4762926,./assets/diamond_images/web_scraped/princess/2107029.jpg,princess
159.80809,-68.638016,39.13385,./assets/diamond_images/web_scraped/princess/211425-173.jpg,princess
168.21185,-79.123276,20.093592,./assets/diamond_images/web_scraped/princess/220489-238.jpg,princess
141.44386,-94.922295,-12.179706,./assets/diamond_images/web_scraped/princess/2075288.jpg,princess
151.79149,-76.64593,-2.0336568,./assets/diamond_images/web_scraped/princess/2079359.jpg,princess
160.2507,-82.175514,14.319925,./assets/diamond_images/web_scraped/princess/220663-18.jpg,princess
141.41995,-40.89347,-9.167951,./assets/diamond_images/web_scraped/princess/2029764.jpg,princess
148.09917,-87.27537,-22.285816,./assets/diamond_images/web_scraped/princess/2055604.jpg,princess
124.01159,-63.927532,3.7590013,./assets/diamond_images/web_scraped/princess/2108657.jpg,princess
160.34479,-91.72574,20.148283,./assets/diamond_images/web_scraped/princess/2129295.jpg,princess
150.30821,-84.53115,-7.759002,./assets/diamond_images/web_scraped/princess/220142-577.jpg,princess
135.48004,-65.09138,-38.634266,./assets/diamond_images/web_scraped/princess/2061318.jpg,princess
153.47543,-85.95375,14.88136,./assets/diamond_images/web_scraped/princess/220427-145.jpg,princess
159.954,-90.37932,2.7522044,./assets/diamond_images/web_scraped/princess/2108647.jpg,princess
155.51387,-86.0131,-7.6870217,./assets/diamond_images/web_scraped/princess/2131330.jpg,princess
113.76687,-46.333096,-13.434925,./assets/diamond_images/web_scraped/princess/2078251.jpg,princess
154.05621,-89.30558,-4.7987933,./assets/diamond_images/web_scraped/princess/2083036.jpg,princess
150.66074,-69.38909,-15.501794,./assets/diamond_images/web_scraped/princess/220355-104.jpg,princess
159.70241,-78.084724,-7.0203915,./assets/diamond_images/web_scraped/princess/222005-547.jpg,princess
